Sample_ID,Batch_Code,Product_Name,Test_Date,Moisture_Content_%,Fat_Content_%,Protein_Content_%,Water_Activity_Aw,Acid_Insoluble_Ash_%,Acid_Value_mgKOHg,Peroxide_Value,Total_Plate_Count_CFUg,Yeast_Mold_Count_CFUg,Lead_Pb_mgkg,Cadmium_Cd_mgkg,Failure_Category,Historical_Status
SPL-2026-5651,B-260802-6,Butter Biscuit,2026-08-02,5.65,26.4,6.12,0.448,0.043,2.03,1.96,25237.0,5843.0,0.211,0.119,Stability,Fail
SPL-2026-9171,B-260802-2,Marie Biscuit,2026-08-02,6.4,14.62,2.41,0.708,0.124,1.27,1.05,33479.0,6495.0,0.0,0.113,Physicochemical,Fail
SPL-2026-9224,B-260802-7,Cracker Filled,2026-08-02,3.95,19.19,7.48,0.454,0.021,0.36,0.19,7816.0,,0.372,0.0,None,Pass
SPL-2026-3670,B-260803-4,Cracker Plain,2026-08-03,4.86,24.71,5.44,0.483,0.066,1.6,0.02,25790.0,2125.0,0.35,0.261,Heavy_Metal,Fail
SPL-2026-3843,B-260803-6,Cracker Plain,2026-08-03,3.77,12.75,3.7,,0.063,1.28,1.87,2434.0,10,0.053,0.065,None,Pass
SPL-2026-3923,B-260803-4,Cracker Filled,2026-08-03,6.22,14.91,6.33,0.467,0.0,1.16,0.64,50,1065.0,0.284,0.17,None,Pass
SPL-2026-7733,B-260803-8,Cracker Plain,2026-08-03,1.25,19.14,7.21,0.743,0.028,0.98,,66490.0,,,0.021,Microbiological,Fail
SPL-2026-9309,B-260803-7,Cracker Filled,2026-08-03,1.73,22.19,8.21,0.39,0.035,0.63,,8306.0,2792.0,0.313,0.087,None,Pass
SPL-2026-9341,B-260803-5,Butter Biscuit,2026-08-03,,23.64,2.38,0.51,,0.91,0.91,24804.0,6808.0,0.0,0.014,None,Pass
SPL-2026-4289,B-260804-5,Wafer Vanilla,2026-08-04,4.77,14.43,9.0,0.435,0.071,,0.94,50,10,0.129,0.046,None,Pass
SPL-2026-7675,B-260804-5,Marie Biscuit,2026-08-04,3.37,20.91,4.42,0.672,0.031,1.24,0.8,2198.0,10,0.0,0.115,None,Pass
SPL-2026-9983,B-260804-5,Sandwich Biscuit,2026-08-04,2.01,,5.35,0.676,0.099,,0.65,9865.0,10,0.35,,Heavy_Metal,Fail
SPL-2026-0454,B-260805-6,Wafer Vanilla,2026-08-05,5.48,17.16,5.85,0.688,0.0,2.83,1.91,,,0.0,0.029,Stability,Fail
SPL-2026-2594,B-260805-5,Cracker Filled,2026-08-05,2.44,18.76,4.19,,0.083,0.86,1.79,4859.0,10,0.242,0.126,None,Pass
SPL-2026-5631,B-260805-4,Cracker Plain,2026-08-05,3.86,14.7,4.44,0.504,0.049,0.63,1.16,688.0,2921.0,0.0,0.06,None,Pass
SPL-2026-5811,B-260805-2,Sandwich Biscuit,2026-08-05,4.35,18.79,7.87,0.645,0.022,1.69,0.41,12392.0,10,0.0,0.106,None,Pass
SPL-2026-6922,B-260805-7,Cracker Plain,2026-08-05,4.5,12.87,1.55,0.664,0.1,1.66,0.71,50,6040.0,0.0,0.065,Physicochemical,Fail
SPL-2026-8578,B-260806-8,Butter Biscuit,2026-08-06,5.1,20.31,7.95,0.614,0.023,0.75,1.08,50,10832.0,0.0,0.167,None,Pass
SPL-2026-0215,B-260807-7,Butter Biscuit,2026-08-07,2.79,20.81,6.78,0.547,0.01,1.25,2.03,50,,0.07,0.102,None,Pass
SPL-2026-0278,B-260807-2,Cookies Choco Chip,2026-08-07,2.96,15.32,5.61,0.701,,1.84,2.41,15415.0,10,0.212,0.092,None,Pass
SPL-2026-2175,B-260807-7,Cookies Choco Chip,2026-08-07,2.99,20.47,5.02,0.625,0.07,,1.39,32103.0,20797.0,0.145,0.179,Microbiological,Fail
SPL-2026-3767,B-260807-1,Marie Biscuit,2026-08-07,4.21,12.85,6.73,0.423,0.039,1.14,0.88,,10,0.203,0.119,None,Pass
SPL-2026-5329,B-260807-7,Cracker Plain,2026-08-07,6.12,29.3,7.63,0.639,0.03,1.5,0.0,3719.0,3333.0,0.403,0.056,None,Pass
SPL-2026-5772,B-260807-8,Marie Biscuit,2026-08-07,2.5,22.75,5.93,0.616,0.075,0.49,0.63,16371.0,3726.0,0.45,0.042,None,Pass
SPL-2026-3356,B-260808-1,Cracker Plain,2026-08-08,3.09,17.92,6.76,0.651,,1.02,0.95,8338.0,,0.184,0.0,None,Pass
SPL-2026-3820,B-260808-8,Marie Biscuit,2026-08-08,4.86,,4.99,0.527,0.057,0.8,0.93,17607.0,6380.0,0.113,0.065,None,Pass
SPL-2026-4094,B-260808-2,Butter Biscuit,2026-08-08,3.59,17.11,6.34,0.702,0.066,0.93,,12970.0,10,0.261,0.116,None,Pass
SPL-2026-1519,B-260809-6,Sandwich Biscuit,2026-08-09,6.08,15.14,2.81,0.845,0.08,0.0,0.94,50,10,0.423,0.0,Physicochemical,Fail
SPL-2026-2214,B-260809-1,Butter Biscuit,2026-08-09,4.63,17.72,7.02,0.3,0.09,0.78,2.67,2610.0,7462.0,0.0,,None,Pass
SPL-2026-2715,B-260809-4,Butter Biscuit,2026-08-09,4.04,9.31,5.67,0.708,0.104,,1.54,5827.0,10295.0,0.187,0.0,None,Pass
SPL-2026-9233,B-260809-4,Cookies Choco Chip,2026-08-09,4.41,14.04,6.66,0.535,0.098,0.18,0.9,17894.0,4347.0,0.052,0.187,None,Pass
SPL-2026-4178,B-260810-1,Sandwich Biscuit,2026-08-10,6.46,16.44,6.0,0.641,0.148,0.9,1.09,12719.0,7238.0,0.0,0.076,Physicochemical,Fail
SPL-2026-0973,B-260811-3,Cracker Filled,2026-08-11,3.87,21.87,7.27,0.513,0.008,2.29,0.51,50,5623.0,,0.144,None,Pass
SPL-2026-6040,B-260811-5,Cookies Choco Chip,2026-08-11,4.19,28.88,3.85,0.454,0.068,1.91,0.47,17756.0,2446.0,0.0,0.0,None,Pass
SPL-2026-8201,B-260811-1,Butter Biscuit,2026-08-11,5.34,,8.64,0.538,0.0,1.18,0.98,50,10,0.336,,None,Pass
SPL-2026-1109,B-260812-6,Cracker Filled,2026-08-12,1.66,23.33,9.19,0.501,0.06,,0.45,50,3307.0,0.191,0.195,None,Pass
SPL-2026-1761,B-260812-6,Marie Biscuit,2026-08-12,5.77,18.3,6.51,0.398,0.007,1.01,0.33,,5336.0,0.035,0.153,None,Pass
SPL-2026-3896,B-260812-7,Sandwich Biscuit,2026-08-12,6.04,15.03,7.46,,0.023,2.7,2.64,16221.0,5675.0,0.437,0.071,Stability,Fail
SPL-2026-4631,B-260812-6,Sandwich Biscuit,2026-08-12,5.29,25.88,3.58,0.737,0.112,2.02,1.06,3791.0,6320.0,0.148,0.048,Physicochemical,Fail
SPL-2026-4677,B-260812-6,Wafer Vanilla,2026-08-12,4.9,16.7,,0.592,0.089,0.49,1.18,50,10,0.194,0.225,None,Pass
SPL-2026-5551,B-260812-2,Cracker Plain,2026-08-12,2.75,21.09,5.99,0.527,0.084,1.35,1.03,4744.0,947.0,0.115,0.025,None,Pass
SPL-2026-0321,B-260813-7,Cracker Filled,2026-08-13,5.23,22.79,4.13,0.515,0.013,2.42,1.95,50,11835.0,0.0,0.0,Stability,Fail
SPL-2026-7339,B-260813-8,Butter Biscuit,2026-08-13,3.5,17.11,7.87,0.65,0.045,1.55,1.17,50,2517.0,0.359,0.0,None,Pass
SPL-2026-8398,B-260813-1,Wafer Vanilla,2026-08-13,4.48,20.26,7.12,0.611,0.025,1.46,0.17,4219.0,2083.0,0.005,0.046,None,Pass
SPL-2026-9763,B-260813-8,Cracker Filled,2026-08-13,1.53,21.69,8.16,0.578,0.0,1.53,1.21,1957.0,10,0.276,0.0,None,Pass
SPL-2026-5520,B-260814-6,Cracker Plain,2026-08-14,3.68,15.08,8.98,0.607,0.043,1.93,0.74,24997.0,272.0,0.107,0.052,None,Pass
SPL-2026-8349,B-260814-1,Cracker Plain,2026-08-14,5.74,21.76,4.42,0.692,0.129,0.31,0.99,50,,0.373,0.096,Physicochemical,Fail
SPL-2026-8874,B-260814-4,Butter Biscuit,2026-08-14,5.39,18.52,3.57,0.629,0.191,,1.75,50,10,0.0,0.061,Physicochemical,Fail
SPL-2026-1834,B-260815-2,Cookies Choco Chip,2026-08-15,5.26,,7.58,0.553,,2.13,1.92,8385.0,10,0.274,0.166,Stability,Fail
SPL-2026-2573,B-260815-2,Marie Biscuit,2026-08-15,2.04,23.36,,0.609,0.044,1.12,1.49,3221.0,680.0,0.092,0.135,None,Pass
SPL-2026-2785,B-260815-4,Butter Biscuit,2026-08-15,5.28,24.35,6.45,0.688,0.0,0.08,0.54,52743.0,,,0.092,Microbiological,Fail
SPL-2026-3864,B-260815-7,Cracker Plain,2026-08-15,3.24,21.24,7.29,0.443,0.045,0.91,0.52,,10,0.076,0.135,None,Pass
SPL-2026-5025,B-260815-6,Wafer Vanilla,2026-08-15,4.88,20.32,5.93,0.589,0.039,1.34,0.38,50,5649.0,0.0,0.087,None,Pass
SPL-2026-5033,B-260815-2,Cracker Plain,2026-08-15,3.47,16.03,8.67,0.716,0.06,1.0,0.45,54590.0,29817.0,0.297,0.051,Microbiological,Fail
SPL-2026-5790,B-260815-8,Cracker Filled,2026-08-15,4.21,19.46,6.82,0.519,0.051,1.17,0.78,7694.0,10,0.0,0.0,None,Pass
SPL-2026-5897,B-260815-4,Sandwich Biscuit,2026-08-15,5.5,18.8,3.22,0.701,0.208,1.5,1.53,4117.0,241.0,0.37,0.0,Physicochemical,Fail
SPL-2026-1151,B-260816-7,Sandwich Biscuit,2026-08-16,3.97,21.82,9.09,0.459,0.019,0.49,2.38,31191.0,7638.0,0.272,0.016,None,Pass
SPL-2026-2362,B-260816-3,Cracker Filled,2026-08-16,5.34,22.38,4.64,0.744,,0.48,0.51,50,6422.0,0.308,0.05,Physicochemical,Fail
SPL-2026-4368,B-260816-1,Cookies Choco Chip,2026-08-16,2.8,31.27,4.46,0.399,0.055,0.83,1.76,50,2647.0,0.286,0.028,None,Pass
SPL-2026-5331,B-260816-6,Butter Biscuit,2026-08-16,3.46,22.24,7.25,0.624,0.076,0.16,0.71,50,10,0.402,0.236,Heavy_Metal,Fail
SPL-2026-9930,B-260816-5,Sandwich Biscuit,2026-08-16,4.18,,9.07,0.588,0.011,0.87,0.94,1554.0,10817.0,0.559,0.194,Heavy_Metal,Fail
SPL-2026-0404,B-260817-1,Marie Biscuit,2026-08-17,1.67,8.73,7.72,0.438,0.073,1.27,0.01,25109.0,,0.252,0.068,None,Pass
SPL-2026-4964,B-260817-4,Butter Biscuit,2026-08-17,3.71,24.01,8.24,0.466,0.003,1.04,1.02,3820.0,2921.0,0.145,0.064,None,Pass
SPL-2026-5243,B-260817-4,Sandwich Biscuit,2026-08-17,4.74,23.01,3.49,0.439,0.068,1.17,2.16,10604.0,10,0.183,0.053,None,Pass
SPL-2026-8646,B-260817-1,Butter Biscuit,2026-08-17,5.78,25.88,5.78,,0.21,0.75,0.84,,3966.0,0.115,0.0,Physicochemical,Fail
SPL-2026-0239,B-260818-5,Cracker Plain,2026-08-18,5.7,22.71,3.66,0.705,0.22,1.55,1.55,50,2228.0,,0.096,Physicochemical,Fail
SPL-2026-4735,B-260818-1,Butter Biscuit,2026-08-18,,25.52,4.33,0.683,0.085,2.72,2.13,50,741.0,0.011,0.019,Stability,Fail
SPL-2026-8311,B-260818-8,Marie Biscuit,2026-08-18,5.33,18.0,5.71,0.405,0.0,2.73,2.93,6766.0,1488.0,0.209,0.084,Stability,Fail
SPL-2026-8355,B-260818-3,Cracker Filled,2026-08-18,2.11,15.76,4.39,0.441,0.107,0.83,0.67,50,9709.0,0.183,0.1,None,Pass
SPL-2026-3096,B-260819-6,Wafer Vanilla,2026-08-19,5.34,13.91,4.25,,0.062,0.85,1.33,11324.0,1227.0,0.045,0.013,None,Pass
SPL-2026-4694,B-260819-4,Marie Biscuit,2026-08-19,4.9,15.56,7.46,0.58,,0.49,1.16,1327.0,5531.0,0.198,0.104,None,Pass
SPL-2026-8093,B-260819-1,Sandwich Biscuit,2026-08-19,2.67,27.92,5.07,0.355,0.045,1.91,0.82,21706.0,6228.0,0.411,0.074,None,Pass
SPL-2026-2608,B-260820-4,Butter Biscuit,2026-08-20,5.79,22.6,4.43,0.509,0.061,1.18,1.36,50,5789.0,0.698,0.15,Heavy_Metal,Fail
SPL-2026-2931,B-260820-6,Sandwich Biscuit,2026-08-20,6.3,19.9,8.48,0.666,0.067,0.42,0.61,20000,5000,0.315,0.137,Microbiological,Fail
SPL-2026-5194,B-260820-1,Sandwich Biscuit,2026-08-20,2.87,16.62,5.78,0.554,,0.4,0.86,8907.0,5255.0,0.168,0.152,None,Pass
SPL-2026-5371,B-260820-3,Cracker Plain,2026-08-20,5.69,25.25,7.36,0.349,0.045,1.33,0.53,14278.0,259.0,0.573,0.309,Heavy_Metal,Fail
SPL-2026-6602,B-260820-6,Cracker Plain,2026-08-20,3.84,25.45,8.66,0.756,0.01,,0.99,50,5001.0,0.773,0.355,Heavy_Metal,Fail
SPL-2026-9860,B-260820-8,Cookies Choco Chip,2026-08-20,2.27,18.29,6.3,0.531,0.046,1.17,1.64,27830.0,10,0.0,0.189,None,Pass
SPL-2026-4727,B-260821-1,Marie Biscuit,2026-08-21,4.04,20.63,6.46,,0.0,1.36,1.91,50,10,0.139,0.067,None,Pass
SPL-2026-4821,B-260821-3,Marie Biscuit,2026-08-21,3.2,19.54,7.05,0.589,0.03,1.52,0.73,7120.0,1914.0,0.003,0.0,None,Pass
SPL-2026-6825,B-260821-5,Wafer Vanilla,2026-08-21,5.1,23.47,4.28,0.735,0.08,1.47,1.78,,6840.0,0.201,0.079,Physicochemical,Fail
SPL-2026-8154,B-260821-3,Cracker Plain,2026-08-21,5.3,14.73,1.5,0.694,0.124,0.67,2.44,50,16546.0,0.083,0.115,Physicochemical,Fail
SPL-2026-1382,B-260822-2,Cracker Filled,2026-08-22,6.43,13.72,,0.526,0.132,2.29,1.8,8944.0,6213.0,0.36,0.072,Stability,Fail
SPL-2026-4997,B-260822-4,Cookies Choco Chip,2026-08-22,2.95,21.29,7.61,0.67,0.075,1.19,0.39,25094.0,8218.0,0.15,0.0,None,Pass
SPL-2026-6077,B-260822-5,Sandwich Biscuit,2026-08-22,3.75,24.04,5.33,0.647,0.051,0.89,0.95,50,1913.0,0.153,0.0,None,Pass
SPL-2026-0596,B-260823-7,Butter Biscuit,2026-08-23,,,3.65,0.617,0.189,0.85,,26549.0,6724.0,0.336,0.153,Physicochemical,Fail
SPL-2026-1603,B-260824-3,Cracker Plain,2026-08-24,2.45,22.13,7.35,0.354,0.09,1.57,0.48,,669.0,0.365,,None,Pass
SPL-2026-5965,B-260824-4,Cracker Filled,2026-08-24,4.14,22.82,6.87,0.466,0.049,0.79,0.46,22687.0,7831.0,0.111,,None,Pass
SPL-2026-7921,B-260824-2,Marie Biscuit,2026-08-24,5.29,25.37,2.94,0.691,,,1.76,50,,0.118,0.142,Physicochemical,Fail
SPL-2026-9408,B-260824-2,Butter Biscuit,2026-08-24,4.56,23.08,3.61,0.631,0.05,1.7,1.46,6333.0,,0.605,0.217,Heavy_Metal,Fail
SPL-2026-5584,B-260825-3,Cracker Plain,2026-08-25,2.93,17.95,3.9,0.459,0.094,1.21,1.24,50,5001.0,0.203,,None,Pass
SPL-2026-8393,B-260825-2,Cracker Filled,2026-08-25,4.89,21.68,5.89,0.663,0.1,0.06,1.19,22236.0,7509.0,0.35,,Heavy_Metal,Fail
SPL-2026-1721,B-260826-4,Cracker Filled,2026-08-26,3.98,20.61,6.61,0.38,0.101,0.83,2.71,50,5767.0,0.327,0.099,None,Pass
SPL-2026-5217,B-260826-6,Sandwich Biscuit,2026-08-26,6.53,13.15,2.98,0.745,0.085,0.23,0.84,1526.0,10,0.277,0.0,Physicochemical,Fail
SPL-2026-5576,B-260826-5,Marie Biscuit,2026-08-26,,20.53,7.07,0.638,0.0,,0.6,50,2669.0,0.35,0.15,Heavy_Metal,Fail
SPL-2026-6679,B-260826-3,Marie Biscuit,2026-08-26,3.97,29.1,7.45,0.45,0.041,1.77,1.29,50,10,0.0,0.045,None,Pass
SPL-2026-6614,B-260827-4,Wafer Vanilla,2026-08-27,4.11,19.76,5.09,0.435,0.044,1.71,0.91,12253.0,10,0.197,,None,Pass
SPL-2026-9777,B-260827-5,Sandwich Biscuit,2026-08-27,3.9,20.23,7.09,0.57,0.018,0.5,0.17,5841.0,4552.0,0.165,0.136,None,Pass
SPL-2026-1035,B-260828-6,Wafer Vanilla,2026-08-28,5.35,14.63,3.67,0.628,0.096,0.43,0.9,12342.0,428.0,0.676,0.331,Heavy_Metal,Fail
SPL-2026-3413,B-260828-2,Cookies Choco Chip,2026-08-28,1.79,20.09,6.38,0.488,0.075,,2.31,8074.0,10,,0.003,None,Pass
SPL-2026-6235,B-260828-2,Butter Biscuit,2026-08-28,5.15,15.67,7.76,0.622,0.034,1.43,0.83,13104.0,9207.0,0.192,0.0,None,Pass
SPL-2026-8653,B-260828-4,Wafer Vanilla,2026-08-28,2.71,15.25,8.6,,0.058,0.61,1.01,25970.0,5948.0,0.24,0.098,None,Pass
SPL-2026-2105,B-260829-3,Cookies Choco Chip,2026-08-29,2.58,19.15,7.5,0.393,0.081,1.97,1.26,11897.0,6717.0,0.0,0.094,None,Pass
SPL-2026-4504,B-260829-7,Marie Biscuit,2026-08-29,5.89,19.84,5.52,0.662,,1.03,0.99,9392.0,10,0.216,0.067,Physicochemical,Fail
SPL-2026-7715,B-260829-5,Sandwich Biscuit,2026-08-29,6.87,12.21,6.39,0.68,0.089,1.2,0.78,2902.0,4116.0,0.35,0.15,Heavy_Metal,Fail
SPL-2026-0368,B-260830-6,Sandwich Biscuit,2026-08-30,3.34,22.47,6.63,0.723,0.056,1.13,0.83,22542.0,1659.0,0.0,0.184,None,Pass
SPL-2026-2210,B-260830-8,Cracker Filled,2026-08-30,4.32,17.6,5.68,0.66,0.107,0.69,0.5,15651.0,4928.0,0.343,0.044,None,Pass
SPL-2026-4066,B-260830-6,Wafer Vanilla,2026-08-30,3.62,15.75,7.84,0.711,0.0,,1.67,57362.0,23878.0,0.315,0.147,Microbiological,Fail
SPL-2026-4405,B-260830-3,Cracker Plain,2026-08-30,4.92,15.4,4.61,0.687,0.08,0.6,2.49,15219.0,7865.0,0.053,0.107,Physicochemical,Fail
SPL-2026-7436,B-260830-1,Sandwich Biscuit,2026-08-30,3.59,18.02,8.23,0.513,0.08,1.39,1.39,50,3189.0,0.206,0.065,None,Pass
SPL-2026-7770,B-260830-5,Cracker Filled,2026-08-30,4.83,15.14,6.63,0.442,0.045,2.26,2.06,50,10,0.068,0.032,Stability,Fail
SPL-2026-8660,B-260830-4,Sandwich Biscuit,2026-08-30,4.5,24.03,6.0,0.6,0.127,1.37,0.55,76.0,1697.0,0.377,0.047,Physicochemical,Fail
SPL-2026-0383,B-260831-1,Cracker Filled,2026-08-31,3.24,21.99,,0.479,0.071,1.22,0.94,50,,0.288,0.133,None,Pass
SPL-2026-1605,B-260831-4,Cracker Filled,2026-08-31,3.8,14.79,3.93,0.71,0.026,0.52,1.63,21847.0,20229.0,0.144,0.086,Microbiological,Fail
SPL-2026-2271,B-260831-5,Cracker Plain,2026-08-31,3.81,16.77,6.11,0.65,0.046,1.57,2.2,12824.0,5846.0,0.335,0.0,None,Pass
SPL-2026-4095,B-260831-6,Cracker Plain,2026-08-31,3.4,18.61,5.39,0.432,0.066,1.25,0.92,16244.0,10,0.581,0.15,Heavy_Metal,Fail
SPL-2026-6904,B-260831-1,Cracker Plain,2026-08-31,4.08,16.39,5.38,0.559,0.0,1.48,1.51,19098.0,1484.0,0.282,0.081,None,Pass
SPL-2026-9289,B-260831-1,Sandwich Biscuit,2026-08-31,4.56,24.03,7.84,0.511,0.088,1.2,1.94,14830.0,703.0,0.09,0.055,None,Pass
SPL-2026-3742,B-260901-6,Cracker Plain,2026-09-01,1.97,21.26,8.43,0.664,0.066,0.78,,50,433.0,0.187,0.145,None,Pass
SPL-2026-4301,B-260901-1,Cracker Plain,2026-09-01,5.53,23.59,4.12,0.428,0.031,2.7,,2468.0,1976.0,0.272,0.13,Stability,Fail
SPL-2026-5746,B-260901-7,Wafer Vanilla,2026-09-01,3.37,14.19,4.47,0.437,0.044,0.59,1.18,29466.0,10,,0.163,Heavy_Metal,Fail
SPL-2026-8549,B-260901-5,Butter Biscuit,2026-09-01,7.09,19.08,4.93,0.76,0.125,0.88,0.91,5871.0,10,0.394,0.096,Physicochemical,Fail
SPL-2026-1667,B-260902-7,Cookies Choco Chip,2026-09-02,5.59,21.69,4.73,0.832,0.131,0.73,1.29,2929.0,1518.0,0.183,0.005,Physicochemical,Fail
SPL-2026-2113,B-260902-2,Cracker Plain,2026-09-02,5.13,21.3,4.44,0.507,0.0,0.76,1.5,19108.0,509.0,0.419,0.133,None,Pass
SPL-2026-2884,B-260902-8,Butter Biscuit,2026-09-02,4.59,20.31,,0.549,0.095,0.65,1.43,50,1428.0,0.257,0.063,None,Pass
SPL-2026-4939,B-260902-7,Cracker Filled,2026-09-02,4.03,21.68,8.07,0.605,0.012,1.98,0.65,50,10239.0,0.184,0.048,None,Pass
SPL-2026-0617,B-260903-3,Sandwich Biscuit,2026-09-03,7.07,22.93,3.08,0.704,0.08,0.36,0.35,9755.0,3728.0,0.232,0.029,Physicochemical,Fail
SPL-2026-4648,B-260903-2,Marie Biscuit,2026-09-03,5.65,14.86,5.43,0.665,0.0,0.49,0.86,49549.0,,0.156,0.116,Microbiological,Fail
SPL-2026-7320,B-260903-5,Marie Biscuit,2026-09-03,4.01,17.6,7.56,0.58,0.058,2.3,0.59,33297.0,5322.0,0.193,0.093,None,Pass
SPL-2026-0029,B-260904-8,Marie Biscuit,2026-09-04,5.12,20.57,7.3,0.713,0.07,2.1,2.21,28197.0,3940.0,0.403,,Stability,Fail
SPL-2026-3802,B-260904-6,Cracker Filled,2026-09-04,3.28,17.02,6.96,0.607,0.05,0.0,1.95,29139.0,9092.0,0.231,0.043,Microbiological,Fail
SPL-2026-5506,B-260904-7,Sandwich Biscuit,2026-09-04,2.59,17.66,9.23,0.574,,1.95,1.06,50,3846.0,0.587,0.38,Heavy_Metal,Fail
SPL-2026-9774,B-260904-5,Cookies Choco Chip,2026-09-04,4.64,13.37,6.85,0.609,0.025,2.24,2.52,50,10,,0.004,Stability,Fail
SPL-2026-1318,B-260905-1,Wafer Vanilla,2026-09-05,5.47,21.85,4.18,0.708,0.125,0.27,0.67,50,3147.0,0.325,0.0,Physicochemical,Fail
SPL-2026-2133,B-260905-8,Butter Biscuit,2026-09-05,3.0,17.26,9.44,0.488,0.012,1.73,2.12,10956.0,10,0.217,0.152,None,Pass
SPL-2026-2804,B-260905-6,Wafer Vanilla,2026-09-05,4.73,15.86,6.07,0.632,0.083,0.34,1.44,5023.0,2460.0,0.05,0.0,None,Pass
SPL-2026-3371,B-260905-6,Cracker Plain,2026-09-05,5.2,19.06,2.31,0.684,0.128,2.53,1.46,6159.0,10,0.3,0.027,Physicochemical,Fail
SPL-2026-7315,B-260905-1,Cracker Plain,2026-09-05,3.95,12.51,5.88,0.616,0.044,0.26,0.66,30925.0,10,0.152,0.158,None,Pass
SPL-2026-4356,B-260906-1,Cracker Plain,2026-09-06,2.96,15.0,3.71,0.598,0.039,0.68,0.04,50,7871.0,0.591,0.289,Heavy_Metal,Fail
SPL-2026-6760,B-260906-4,Butter Biscuit,2026-09-06,3.31,15.9,8.43,0.479,0.063,1.01,0.14,22063.0,10,0.692,0.155,Heavy_Metal,Fail
SPL-2026-7501,B-260906-1,Cracker Plain,2026-09-06,1.84,19.45,8.23,0.439,0.0,1.24,0.01,,2433.0,0.036,0.022,None,Pass
SPL-2026-8073,B-260906-3,Sandwich Biscuit,2026-09-06,6.34,15.44,4.5,0.727,0.163,1.01,1.16,8792.0,10,0.084,0.139,Physicochemical,Fail
SPL-2026-8674,B-260906-7,Cracker Plain,2026-09-06,6.02,18.34,3.04,0.719,0.135,1.24,0.32,8638.0,4278.0,0.261,0.035,Physicochemical,Fail
SPL-2026-9263,B-260906-7,Wafer Vanilla,2026-09-06,3.89,23.97,7.56,0.533,0.0,0.8,0.9,,10,0.171,0.18,None,Pass
SPL-2026-1883,B-260907-3,Cracker Filled,2026-09-07,4.44,13.27,7.26,0.457,0.045,0.62,0.82,18990.0,10,0.311,0.081,None,Pass
SPL-2026-3548,B-260907-3,Cookies Choco Chip,2026-09-07,3.77,,7.66,0.654,0.009,0.54,1.02,5477.0,286.0,0.015,0.115,None,Pass
SPL-2026-5017,B-260907-1,Cookies Choco Chip,2026-09-07,2.01,17.92,7.83,0.51,0.041,1.02,1.12,19715.0,1710.0,0.095,0.109,None,Pass
SPL-2026-0105,B-260908-1,Butter Biscuit,2026-09-08,5.35,17.74,6.83,0.663,,1.26,1.63,50,,0.448,0.068,None,Pass
SPL-2026-0223,B-260908-4,Cracker Plain,2026-09-08,3.5,20.66,7.76,0.549,0.036,1.3,1.02,50,1013.0,0.168,0.009,None,Pass
SPL-2026-1305,B-260908-3,Wafer Vanilla,2026-09-08,2.4,,8.99,0.747,0.018,0.79,0.31,50,5842.0,0.0,0.119,None,Pass
SPL-2026-3512,B-260908-7,Sandwich Biscuit,2026-09-08,2.38,20.82,6.81,,0.054,1.3,1.44,63922.0,17099.0,0.215,0.153,Microbiological,Fail
SPL-2026-3531,B-260908-3,Marie Biscuit,2026-09-08,5.67,16.58,3.95,0.571,0.052,0.88,1.61,10986.0,1257.0,0.0,0.076,None,Pass
SPL-2026-5288,B-260908-2,Wafer Vanilla,2026-09-08,3.06,21.73,6.62,0.574,0.037,1.79,1.03,15707.0,10,0.034,0.0,None,Pass
SPL-2026-8015,B-260908-7,Sandwich Biscuit,2026-09-08,5.29,20.7,9.36,0.49,0.099,0.72,1.29,,7581.0,0.231,0.211,None,Pass
SPL-2026-3502,B-260909-7,Sandwich Biscuit,2026-09-09,6.64,20.49,5.89,0.741,0.144,0.92,0.37,50,10,0.306,0.185,Physicochemical,Fail
SPL-2026-3716,B-260909-8,Cracker Filled,2026-09-09,1.06,21.99,6.84,0.48,0.089,1.59,2.0,5268.0,3176.0,0.286,0.059,None,Pass
SPL-2026-7709,B-260909-6,Sandwich Biscuit,2026-09-09,3.89,23.04,9.28,0.608,0.098,,1.46,4682.0,2710.0,0.328,0.105,None,Pass
SPL-2026-1531,B-260910-4,Cracker Plain,2026-09-10,5.8,17.96,7.82,0.691,,2.18,1.92,24960.0,1261.0,0.192,0.14,Stability,Fail
SPL-2026-6867,B-260910-7,Cookies Choco Chip,2026-09-10,2.74,27.09,5.18,0.588,0.019,1.3,0.95,7228.0,10,0.344,0.025,None,Pass
SPL-2026-7300,B-260910-7,Cracker Plain,2026-09-10,4.59,26.29,8.67,0.543,0.011,0.71,0.84,9191.0,10340.0,0.202,0.072,None,Pass
SPL-2026-3619,B-260911-6,Wafer Vanilla,2026-09-11,2.16,22.36,7.13,0.418,0.043,1.0,2.04,16687.0,10291.0,0.05,0.03,None,Pass
SPL-2026-4037,B-260911-7,Cracker Filled,2026-09-11,2.7,24.16,4.83,0.457,0.033,0.68,1.61,50,3881.0,0.002,0.149,None,Pass
SPL-2026-0109,B-260912-2,Wafer Vanilla,2026-09-12,5.06,26.26,4.92,0.752,0.0,1.75,0.34,35428.0,17409.0,0.096,0.0,Microbiological,Fail
SPL-2026-2163,B-260912-1,Cracker Filled,2026-09-12,3.42,18.23,6.03,0.518,0.006,0.9,1.59,2421.0,8800.0,0.022,0.0,None,Pass
SPL-2026-2406,B-260912-1,Butter Biscuit,2026-09-12,2.88,21.79,5.28,0.558,0.042,0.46,1.07,50,10,0.639,0.235,Heavy_Metal,Fail
