Moisture_Content_%,Fat_Content_%,Protein_Content_%,Water_Activity_Aw,Acid_Insoluble_Ash_%,Acid_Value_mgKOHg,Peroxide_Value,Total_Plate_Count_CFUg,Yeast_Mold_Count_CFUg,Lead_Pb_mgkg,Cadmium_Cd_mgkg,Historical_Status,Product_Butter Biscuit,Product_Cookies Choco Chip,Product_Cracker Filled,Product_Cracker Plain,Product_Marie Biscuit,Product_Sandwich Biscuit,Product_Wafer Vanilla
3.2,17.97076398791749,5.04,0.5338017552870136,0.006,1.09,1.37,9206,655,0.377,0.046,0,False,True,False,False,False,False,False
2.97,19.06,6.98,0.501,0.034,1.0182832812301585,1.63,963,876,0.01,0.044,0,True,False,False,False,False,False,False
2.6,20.02,7.02,0.487,0.05515287827716194,0.49,0.5,269,334,0.193,0.004,0,False,False,False,False,False,False,True
3.6,18.56,5.53,0.516,0.054677605100558246,1.43,1.3,24614,415,0.114,0.017,0,False,False,False,False,False,False,True
3.21,20.52,5.78,0.514,0.028,1.26,1.38,1094,360,0.046,0.041,0,False,False,False,False,False,True,False
3.97,20.0,6.233105378664066,0.593,0.001,0.05,0.47,44636,402,0.212,0.026,0,False,False,False,False,False,True,False
3.41,17.259702375563325,6.62,0.503,0.109,1.06,0.85,1480,136,0.135,0.051,1,False,False,False,False,False,False,True
3.03,17.15,4.12,0.54,0.007,1.79,0.71,309,521,0.06964357847177242,0.009,1,False,False,False,False,True,False,False
3.07,15.73,6.58,0.551,0.106,1.24,1.23,814,485,0.076,0.002,1,False,False,False,True,False,False,False
3.39,18.57,5.38,0.591,0.074,1.54,1.07,688,1243,0.001,0.182,0,True,False,False,False,False,False,False
2.51,17.66,6.56,0.466,0.035,1.58,1.21,10242,668,0.177,0.053,0,False,False,True,False,False,False,False
3.8,12.87,5.18,0.568,0.029,1.06,0.77,2415,471,0.047,0.071,0,False,False,False,False,False,False,True
2.25,14.83,5.14,0.469,0.022,0.92,0.57,3892,205,0.171,0.019,0,False,True,False,False,False,False,False
3.04,17.11,6.81,0.57,0.037,0.75,1.007779400627997,5272,949,0.132,0.114,0,False,False,False,False,True,False,False
4.35,21.28,5.04,0.615,0.03,0.41,0.76,1063,4676,0.433,0.004,0,False,False,False,False,False,True,False
3.99,17.19,5.874931234166437,0.617,0.005,0.87,0.78,1503,671,0.117,0.113,0,False,False,False,False,False,True,False
4.51,16.44,6.49,0.644,0.1,1.97,1.96,9596,282,0.24,0.016,0,False,False,False,True,False,False,False
3.59,23.42,2.5,0.57,0.058,1.25,1.09,545,693,0.198,0.115,1,False,False,False,False,False,True,False
2.8,14.32,5.64,0.486,0.07,2.34,0.8985917164305617,276,540,0.282,0.012,1,False,False,True,False,False,False,False
3.17,16.8,4.36,0.518,0.019,1.1799014040423081,0.89,165,259,0.141,0.085,1,False,False,False,False,True,False,False
3.25,16.71,9.58,0.549,0.029,1.67,1.22,1081,1824,0.067,0.027,0,False,False,False,False,True,False,False
3.86,16.274658320150287,5.1,0.567,0.01,0.29,0.52,1118,934,0.1445539766510754,0.091,0,False,False,True,False,False,False,False
3.6,14.15,7.77,0.566,0.05,0.9,1.26,32670,637,0.329,0.051,0,False,False,False,False,False,False,True
1.39,19.95,5.74,0.3888615685201324,0.161,1.29,1.17,5385,545,0.091,0.021,1,False,False,False,False,True,False,False
4.67,14.58,6.63,0.681,0.031027166162776953,0.98,0.7,45075,3010,0.043,0.046,0,True,False,False,False,False,False,False
3.92,16.5,5.92,0.64,0.14,0.91,0.56,2985,224,0.66,0.079,1,False,False,True,False,False,False,False
2.787561204322174,20.5,5.88,0.397,0.033,1.85,2.04,584,23,0.474,0.002,0,False,True,False,False,False,False,False
4.09,18.78,8.19,0.633,0.034028138792521465,1.26,1.01,2963,8404,0.124,0.163,0,False,False,False,True,False,False,False
4.65,18.1,7.0,0.636,0.043,0.43,1.19,1204,225,0.038,0.038,0,False,False,False,True,False,False,False
2.98,17.01,5.32,0.541,0.06607235941253245,0.97,0.8641542933570732,2876,4901,0.032,0.058,1,True,False,False,False,False,False,False
2.6,26.25,11.29,0.501,0.042296531078914235,1.19,1.07,840,289,0.128,0.013,0,True,False,False,False,False,False,False
3.96,20.14,7.78,0.622,0.054,1.32,1.05,1701,1898,0.383,0.006,0,True,False,False,False,False,False,False
2.17,22.97,10.38,0.465,0.006,1.85,1.79,1246,603,0.037,0.02,0,False,False,False,False,True,False,False
3.33,28.58,6.91,0.573,0.013,0.05,0.67,2891,1307,0.01,0.044,0,False,True,False,False,False,False,False
3.64,17.65,5.59,0.586,0.037,0.78,1.0,2935,145,0.124,0.001,0,False,False,False,False,True,False,False
2.38,15.39,4.97,0.466,0.163,1.82,1.66,709,122,0.069,0.086,1,False,True,False,False,False,False,False
2.03,17.7,6.311679236766135,0.402,0.053,0.32,0.19,500,46,0.137,0.092,0,False,True,False,False,False,False,False
4.26,20.06,8.5,0.596,0.021,0.8,0.95,3150,641,0.118,0.053,0,False,False,False,False,True,False,False
2.88,13.06,6.41,0.5365739360337003,0.001,0.8,1.25,979,306,0.16456632534556237,0.021,0,False,True,False,False,False,False,False
4.37,21.11,7.17,0.6242142179037196,0.011,1.4273967259911615,1.91,1677,403,0.031,0.038,0,False,True,False,False,False,False,False
5.32,21.72,7.78,0.735,0.083,1.38,1.68,146,22581,0.017,0.056,1,False,True,False,False,False,False,False
5.08,15.35,6.32,0.726,0.033,0.55,0.05,3313,1416,0.257,0.048,1,False,False,False,True,False,False,False
3.13,14.36,5.68,0.496,0.005,2.24,0.6372588618508447,1143,630,0.009,0.15,1,False,False,False,True,False,False,False
3.21,18.65986812698487,6.07,0.513,0.071,1.75,1.65,15781,1430,0.643,0.036,1,False,False,False,False,True,False,False
4.02,15.49,7.61,0.564,0.086,0.35,0.56,1982,1595,0.053,0.045,0,False,False,False,False,False,False,True
4.27,16.78,3.68,0.642,0.115,0.76,0.72,109,716,0.044,0.051,1,False,False,True,False,False,False,False
4.73,20.55,5.5,0.687,0.065,1.3,1.19,14918,7368,0.052,0.011,0,False,False,True,False,False,False,False
3.83,18.28,6.37,0.575648723088468,0.071,0.76,1.0,1180,480,0.098,0.089,0,False,False,False,False,False,False,True
5.18,11.79,8.39,0.659,0.016,1.63,0.8375149104731707,25071,9285,0.379,0.144,1,False,False,False,False,False,True,False
3.42,11.04,5.73,0.593,0.008,1.23,1.31,445,446,0.061,0.01,0,False,True,False,False,False,False,False
3.7,20.457407560268216,8.08,0.582,0.08206442201178576,0.85,1.14,31289,1041,0.11,0.116,0,False,True,False,False,False,False,False
2.5,17.85,4.3,0.541,0.006,1.1819309285726611,0.89,6390,1361,0.031,0.018,1,True,False,False,False,False,False,False
3.97,18.854577299395725,8.92,0.7,0.023,0.76,1.04,3913,452,0.252,0.096,0,True,False,False,False,False,False,False
4.81,17.976514153955264,5.81,0.652,0.045,1.35,1.24,838,1960,0.724,0.123,1,True,False,False,False,False,False,False
3.07,13.37,5.31,0.515,0.096,0.68,1.09,829,239,0.041,0.021,0,False,True,False,False,False,False,False
5.81,21.54,7.27,0.771,0.011,0.59,1.22,5664,3928,0.098,0.037,1,False,False,False,True,False,False,False
4.34,14.43,6.42,0.629,0.028,0.9,1.19,23108,1951,0.081,0.032,0,False,False,True,False,False,False,False
4.77,23.13,5.1,0.684,0.033,0.52,0.48,23248,1039,0.084,0.001,0,True,False,False,False,False,False,False
3.18,14.78,8.16,0.593,0.072,1.57,1.86,1858,297,0.252,0.062,0,False,False,False,False,False,True,False
3.34,17.52,4.87,0.558,0.127,1.76,1.55,52272,294,0.053,0.034,1,False,True,False,False,False,False,False
3.19,20.06,5.34,0.581,0.001,1.21,1.24,717,1690,0.116,0.139,0,False,False,False,True,False,False,False
4.37,19.43,7.24,0.669,0.042,0.77,0.69,1957,1940,0.011,0.041,0,False,False,True,False,False,False,False
4.58,22.57,9.37,0.67,0.055,1.91,2.09,18103,2164,0.098,0.029,0,False,False,False,True,False,False,False
3.92,17.75,4.31,0.584,0.07476109366899557,0.8,1.11,3360,54,0.15,0.015,1,True,False,False,False,False,False,False
2.42,16.45,6.79,0.447,0.082,0.77,0.53,1597,135,0.006,0.005,0,False,False,False,False,False,True,False
5.07,19.65,5.2,0.708,0.093,0.45,0.4,5962,286,0.045,0.007,1,False,True,False,False,False,False,False
2.87,19.57,6.03,0.53,0.004,0.68,0.79,12486,159,0.048,0.129,0,False,False,False,True,False,False,False
5.4,19.1,6.028405940788857,0.693,0.069,0.62,0.58,9844,1557,0.348,0.064,1,False,False,True,False,False,False,False
3.08,18.25,5.88,0.5177747455226791,0.05525672469516737,1.37,0.88,313,681,0.12,0.014,0,False,False,False,False,False,True,False
3.61,9.11,7.11,0.598,0.048102896861456704,1.6,1.23,4261,110,0.038,0.212,1,False,False,True,False,False,False,False
3.7,21.56,5.0,0.603,0.04690091242232343,1.12,1.0,1681,163,0.154,0.013,0,False,False,False,False,False,False,True
3.8,23.14,8.58,0.586,0.073,1.39,1.88,2531,670,0.017,0.045,0,False,False,False,False,True,False,False
2.68,22.3,5.5,0.476,0.055,1.69,1.31,1672,203,0.424,0.014,0,False,True,False,False,False,False,False
3.54,16.61,9.1,0.576,0.02,1.32,1.13,403,199,0.266,0.011,0,False,False,False,False,False,False,True
2.33,15.45,4.81,0.453,0.022,1.39,1.37,1596,132,0.083,0.03459724765452577,0,False,False,False,False,False,False,True
4.91,17.79,6.24,0.735,0.041,1.23,1.29,4340,863,0.066,0.07,0,False,False,False,False,True,False,False
3.41,23.41,7.94,0.55,0.005,0.73,0.83,224,723,0.043,0.002,0,False,True,False,False,False,False,False
4.06,16.56,6.98,0.593,0.024,1.28,1.47,543,831,0.074,0.066,0,False,False,True,False,False,False,False
2.94,21.39,5.68,0.546,0.055,0.59,1.3,4901,1438,0.066,0.008,0,False,False,False,False,False,False,True
4.6,11.8,7.39,0.656,0.069,0.97,0.57,5139,211,0.11,0.003,0,True,False,False,False,False,False,False
3.04,20.94,5.78,0.54,0.03,1.87,1.21,1888,851,0.568,0.012,1,False,False,False,False,True,False,False
4.47,12.98,8.89,0.611,0.055,1.06,1.65,2580,7459,0.095,0.177,0,False,False,False,False,True,False,False
3.26,17.23,5.73,0.569,0.005,1.52,1.56,3832,399,0.172,0.001,0,False,True,False,False,False,False,False
3.11,14.88,5.72,0.496,0.013,0.24,0.05,2127,249,0.134,0.034,0,False,False,True,False,False,False,False
5.19,24.2,5.5,0.7,0.021,0.95,0.91,2124,2157,0.107,0.045,1,False,False,False,False,False,False,True
3.05,20.25,3.17,0.507,0.047,1.77,1.76,7733,651,0.254,0.249,1,False,False,False,False,False,False,True
4.33,21.51,6.67,0.597,0.049,0.45,1.26,3426,571,0.011,0.048,0,False,True,False,False,False,False,False
2.3,19.47,5.700398511374363,0.45,0.011,0.87,1.29,794,50,0.136,0.075,0,True,False,False,False,False,False,False
2.4,21.44,3.1,0.469,0.03,0.64,1.02,75,592,0.02,0.152,1,False,False,False,False,False,True,False
2.0,19.84,5.79,0.473,0.123,0.37,0.98,3630,210,0.065,0.098,1,False,True,False,False,False,False,False
3.62,19.35,6.850462986992897,0.535,0.023,0.67,1.42,2473,100,0.124,0.016,0,True,False,False,False,False,False,False
1.77,19.41,5.79,0.342,0.047,0.53,0.58,4015,2316,0.071,0.01,0,False,False,True,False,False,False,False
4.14,15.46,8.39,0.613,0.152,0.4,0.64,3496,1242,0.397,0.046,1,False,True,False,False,False,False,False
2.51,19.13,5.96,0.454,0.004,0.23,0.93,1501,119,0.264,0.009,0,False,True,False,False,False,False,False
2.41,13.76,4.58,0.41,0.099,0.29,0.57,119,111,0.098,0.004,0,True,False,False,False,False,False,False
3.43,24.3,6.88,0.572,0.126,1.73,1.29,9410,389,0.105,0.048,1,True,False,False,False,False,False,False
6.2,18.327785139089094,5.37,0.798,0.006,1.08,0.8970097172199548,3314,819,0.463,0.019,1,False,False,True,False,False,False,False
3.5588409189073484,8.86,7.16,0.571,0.057,0.72,0.8914811512200832,1614,875,0.001,0.067,0,False,False,False,False,True,False,False
3.49,18.28,5.09,0.5608572191392717,0.003,0.46,0.42,1819,499,0.037,0.061,0,False,False,False,False,False,True,False
3.47,14.63,7.27,0.62,0.012,0.49,1.107615987523114,1032,8780,0.095,0.033,0,False,False,False,True,False,False,False
3.99,16.67,8.23,0.617,0.021,0.87,0.47,2091,379,0.024,0.071,0,False,False,False,False,False,False,True
1.74,15.05,8.0,0.439,0.066,0.66,0.85,4233,117,0.529,0.035,1,False,False,True,False,False,False,False
4.6,17.94,5.27,0.661,0.021,1.6,1.46,2285,1255,0.05,0.121,0,False,False,False,True,False,False,False
4.73,16.94,5.3,0.662,0.072,1.08,0.83,41930,229,0.43,0.054,0,False,False,False,False,False,False,True
2.29,20.21,6.37,0.403,0.009,1.31,0.32,3943,71,0.055,0.116,0,False,False,False,True,False,False,False
1.82,23.62,2.5,0.404,0.007,1.98,1.51,488,1240,0.048,0.015,1,True,False,False,False,False,False,False
4.35,14.83,5.51,0.636,0.051,0.05,0.51,798,7830,0.112,0.018,0,False,False,False,False,False,True,False
2.26,18.98,6.75,0.421,0.008,1.84,1.05,20924,283,0.018,0.115,0,False,False,True,False,False,False,False
4.21,18.41221424171808,5.87,0.66,0.108,1.06,1.48,906,1277,0.134,0.115,1,False,False,False,False,False,True,False
4.56,18.36,7.11,0.623,0.026,1.54,1.27,2065,1630,0.161,0.118,0,True,False,False,False,False,False,False
2.87,15.6,5.0,0.455,0.078,1.95,1.31,3382,1365,0.05,0.017,0,False,False,False,True,False,False,False
3.3,20.53,6.35,0.531,0.05965233754169022,1.06,0.7568109451680983,1362,97,0.045,0.045,0,False,True,False,False,False,False,False
3.2,20.08,6.42,0.549,0.057,0.77,1.16,3140,1085,0.131,0.017,0,True,False,False,False,False,False,False
3.87,18.2,5.94,0.607,0.016,0.93,0.74,1267,331,0.242,0.032,0,False,False,False,False,True,False,False
0.84,15.47,8.08,0.354,0.071,0.91,0.7387461399885878,30,208,0.336,0.002,0,False,False,False,False,False,False,True
3.69,20.11,7.19,0.567,0.126,1.62,1.19,916,327,0.412,0.145,1,False,False,True,False,False,False,False
3.16,15.57,6.44,0.505,0.011,1.09,1.03,1563,254,0.06472673597474517,0.063,0,False,False,False,False,True,False,False
3.7,14.49,7.64,0.668,0.042535929242313954,0.17,0.69,13145,598,0.089,0.027,0,False,False,False,False,False,False,True
4.38,21.06,6.59,0.641,0.01,0.72,0.95,59962,6237,0.575,0.019,1,False,True,False,False,False,False,False
3.1549213164843732,20.51,8.27,0.487,0.006,1.27,1.0,6896,810,0.12660528761396833,0.016,0,False,False,False,True,False,False,False
5.52,21.19,5.93,0.752,0.033,1.28,1.06,1261,6304,0.041,0.001,1,False,False,False,False,False,False,True
4.26,17.42,7.95,0.648,0.017,1.39,0.89,1105,1957,0.087,0.154,0,False,False,True,False,False,False,False
2.07,19.66,5.43,0.492,0.143,0.78,0.59,3053,81,0.021,0.09815849242169568,1,False,False,False,True,False,False,False
2.42,20.08,5.7,0.505,0.044,1.71,1.75,651,603,0.075,0.021,0,False,False,True,False,False,False,False
3.22,19.48,3.94,0.528,0.086,1.7,1.68,445,360,0.012,0.137,1,False,False,True,False,False,False,False
3.87,15.72,4.94,0.673,0.092,1.4513164693508784,1.09,107292,5966,0.311,0.014,1,False,True,False,False,False,False,False
2.08,17.81,4.09,0.389,0.006,1.74,1.52,186,57,0.15,0.018,1,False,False,False,False,False,True,False
1.94,14.24,3.91,0.401,0.065,1.17,0.7,120,272,0.041,0.024,1,False,False,False,False,True,False,False
2.87,17.26,7.08,0.5255001797217065,0.042,0.86,1.45,4892,338,0.299,0.001,0,False,False,False,False,True,False,False
3.81,18.1,7.47,0.569,0.009,0.46,0.64,1073,1252,0.081,0.004,0,False,True,False,False,False,False,False
5.12,15.15,7.6,0.729,0.016,0.11,0.13,19099,2760,0.151,0.012,1,False,False,True,False,False,False,False
1.22,14.73,6.53,0.4008186600045379,0.04,1.73,1.63,693,166,0.103,0.091,0,False,True,False,False,False,False,False
3.8828386685396388,20.14,7.32,0.56,0.103,1.0,0.64,1518,1162,0.007,0.119,1,False,True,False,False,False,False,False
3.48,19.08,6.03,0.577,0.012,0.81,0.73,4944,2188,0.146,0.014,0,False,True,False,False,False,False,False
3.36,15.73,6.53,0.538,0.084,0.96,1.08,314,287,0.003,0.092,0,False,False,True,False,False,False,False
1.74,22.05,8.01,0.407,0.001,0.9784204501919802,0.84,962,562,0.174,0.069,0,False,False,False,False,True,False,False
3.58,17.34,6.457864237412784,0.629,0.003,1.57,1.76,1108,6869,0.641,0.256,1,False,False,False,False,False,False,True
3.82,15.53,5.37,0.569,0.027,0.2,0.78,1580,865,0.09,0.02,0,True,False,False,False,False,False,False
3.93,22.59,6.367185321418004,0.603,0.022,1.41,1.11,2639,712,0.004,0.148,0,False,False,False,False,False,False,True
3.01,15.1,5.05,0.5122642105390457,0.073,0.05,0.05,19174,2545,0.06,0.014,0,False,False,False,False,False,True,False
3.02,21.62,5.4,0.509,0.003,0.97,1.21,1507,615,0.12,0.007,0,False,True,False,False,False,False,False
1.98,25.11,7.25,0.458,0.012,1.54,1.57,2962,354,0.06445428243401302,0.003,0,False,False,False,True,False,False,False
2.18,23.1,7.39,0.452,0.06391056182046849,1.45,1.08,415,516,0.066,0.019,0,False,False,False,False,False,True,False
3.0,20.06,6.62,0.5,0.046,1.04,1.5,1197,242,0.001,0.045,0,False,False,True,False,False,False,False
3.17,15.92,8.41,0.564,0.029,0.95,0.48,358,537,0.029,0.085,0,True,False,False,False,False,False,False
3.66,21.94,7.79,0.56,0.03354185329219051,0.7439612575391717,0.26,311,505,0.046,0.002,0,False,True,False,False,False,False,False
4.36,14.91,6.61,0.689,0.017,1.18,1.0821794584020805,1534,1111,0.2692730693692529,0.009,0,False,False,False,False,False,True,False
3.4463628453131503,12.77,5.45,0.5594777918930398,0.0218189412579448,1.4,1.48,1525,1646,0.116,0.023,1,True,False,False,False,False,False,False
3.41,16.3,6.027068722776591,0.58,0.003,1.29,0.54,1509,1131,0.39,0.060258256316663844,1,False,False,False,False,True,False,False
2.49,19.64,7.18,0.506,0.104,0.83,0.83,1904,477,0.013,0.046,1,False,False,True,False,False,False,False
1.41,15.37,7.89,0.296,0.203,1.05,0.27,116,379,0.023,0.051,1,False,False,True,False,False,False,False
2.31,22.77,6.48,0.445,0.01,1.13,0.747373648924836,1816,1009,0.05,0.012,0,True,False,False,False,False,False,False
1.82,15.55,4.9,0.442,0.062,1.58,1.26,198,231,0.08583196543999144,0.017,0,False,False,False,True,False,False,False
3.97,17.82,6.173553359884183,0.633,0.006,0.33,0.77,1712,2699,0.019,0.107,0,False,True,False,False,False,False,False
3.54,18.04,4.24,0.549,0.033,0.46,0.12,4438,768,0.009,0.03,1,True,False,False,False,False,False,False
3.978731521699532,19.91,7.55,0.723,0.028,0.38,0.59,69364,8287,0.318,0.005,1,False,False,False,False,True,False,False
5.38,18.9,4.47,0.723,0.03,0.79,0.92,3798,4158,0.212,0.217,1,False,False,False,False,False,True,False
3.22,17.86,5.81,0.5,0.01,0.05,0.4,5790,1975,0.124,0.001,0,True,False,False,False,False,False,False
6.41,20.63,9.06,0.85,0.071,1.31,1.62,1835,3915,0.711,0.01,1,True,False,False,False,False,False,False
4.08,18.02,7.91,0.556,0.006,1.07,1.57,68020,1382,0.074,0.017,0,False,True,False,False,False,False,False
4.26,13.75,3.95,0.589,0.104,0.25,0.18,288,2073,0.023,0.03,1,False,False,False,False,False,False,True
1.26,14.42,7.31,0.365,0.003,1.12,0.8634686492204504,3168,261,0.033,0.114,0,True,False,False,False,False,False,False
4.08,15.09,9.66,0.669,0.036,0.55,0.87,6614,670,0.1782614254080334,0.08870266692748965,0,False,False,False,False,False,False,True
2.98,22.63,8.24,0.525,0.007,2.59,1.76,160,579,0.004,0.043,1,False,True,False,False,False,False,False
4.85,19.06,5.38,0.6554041629767757,0.011,1.38,1.21,4386,3863,0.215,0.003,0,False,False,False,True,False,False,False
2.98,15.79,6.9,0.506,0.005,0.521018275917923,0.05,999,98,0.052,0.03,0,False,False,False,False,True,False,False
3.15,17.37,7.18,0.545,0.028,0.8,0.48,6351,149,0.078,0.15,0,False,True,False,False,False,False,False
5.03,13.44,7.34,0.677,0.035,1.02,1.28,6143,4330,0.134,0.1,1,False,False,False,False,False,True,False
1.8,17.82,9.52,0.4019507413619778,0.002,2.07,1.234976088477706,1192,368,0.032,0.001,1,False,False,False,False,True,False,False
3.7,17.38,6.5,0.61,0.08512509051754254,1.4165628089594164,1.68,159250,3327,0.018,0.089,1,False,True,False,False,False,False,False
3.77,22.47,8.76,0.586,0.043,1.74,1.22,7836,286,0.05,0.095,0,False,False,False,False,True,False,False
3.17,15.84,5.97,0.5235795938927469,0.003,1.58,1.9,2516,184,0.107,0.001,0,False,False,False,False,True,False,False
3.77,19.15,7.44,0.587,0.119,0.7,0.9,5913,461,0.113,0.01,1,False,False,False,False,False,True,False
3.64,14.49,7.41,0.542,0.023,0.58,1.14,5983,485,0.092,0.012,0,False,True,False,False,False,False,False
3.71,16.34,6.42,0.626,0.045,0.23,0.33,777,325,0.284,0.007,0,True,False,False,False,False,False,False
4.29,24.39,6.61,0.647,0.044,0.46,1.43,1160,727,0.645,0.087,1,False,False,False,False,False,False,True
4.05,11.24,6.74,0.629,0.026776643263130565,2.03,1.63,2145,1304,0.004,0.016,1,False,False,False,True,False,False,False
3.71,21.41,7.19,0.591,0.004,1.98,0.53,2030,712,0.007,0.001,0,False,False,False,False,True,False,False
3.71,21.41,6.18,0.579,0.006,0.8250572014991927,0.43,408,436,0.34,0.001,0,False,False,True,False,False,False,False
4.28,23.82,5.97,0.681,0.001,0.26,0.86,37698,186,0.01,0.119,0,False,False,False,False,True,False,False
3.84,19.83,7.66,0.602,0.121,1.02,0.87,1009,89,0.04,0.011,1,False,False,True,False,False,False,False
3.88,15.6,4.38,0.578,0.122,0.47,0.91,235,481,0.2618704157969536,0.109,1,False,False,False,False,False,False,True
3.92,16.73,6.41,0.557356187791989,0.029,0.25,1.28,919,258,0.023,0.145,0,True,False,False,False,False,False,False
3.88,16.38,7.95,0.638,0.066,0.12,0.73,1489,2793,0.198,0.08992367961849557,0,False,False,True,False,False,False,False
3.56,18.31,8.09,0.595,0.022,1.03,0.58,737,178,0.013,0.006,0,False,False,False,True,False,False,False
3.65,16.21,6.2,0.526,0.049,1.23,1.0603899695546044,3586,125,0.136,0.001,0,False,True,False,False,False,False,False
5.99,18.05,3.9,0.759,0.019,2.34,1.1074178101651222,6095,1590,0.077,0.025,1,False,False,False,False,False,True,False
3.55,21.39,7.69,0.553,0.031,0.87,0.4,4628,1022,0.681,0.112,1,False,False,False,False,False,False,True
3.52,16.48,8.78,0.565,0.123,0.45,0.49,7489,982,0.123,0.095,1,False,False,False,True,False,False,False
4.35,14.61,4.39,0.614,0.039,1.08,1.79,1413,2571,0.009,0.075,1,False,False,False,False,False,True,False
3.206321911024092,13.85,6.5,0.624,0.028,1.14,0.63,3208,924,0.067,0.075,0,False,False,False,False,False,True,False
3.3,18.26,5.81,0.576,0.062,0.73,0.8,5648,1001,0.054,0.223,1,False,True,False,False,False,False,False
3.73,19.38,5.44,0.528,0.234,0.69,0.9288518903852754,12848,362,0.555,0.026,1,False,True,False,False,False,False,False
3.1951717965717576,22.73,7.0,0.517,0.127,0.85,1.047406391065124,609,503,0.222,0.138,1,False,False,False,False,False,False,True
4.06,13.17,5.51,0.58,0.025,0.99,1.04,23491,997,0.017,0.002,0,False,False,False,True,False,False,False
3.5430126398222637,19.05,7.68,0.66,0.005,1.11,1.27,6897,104,0.304,0.027,0,False,False,False,False,True,False,False
3.36,15.94,6.99,0.506,0.098,0.22,0.58,560,977,0.361,0.145,0,False,False,False,False,True,False,False
4.18,23.01,3.92,0.641,0.019,1.06,0.62,5344,1364,0.195,0.029,1,False,False,False,False,False,False,True
4.33,23.09,6.37,0.613,0.029,1.0798231864893,1.17,2562,420,0.081,0.04,0,False,True,False,False,False,False,False
3.43,19.45,7.07,0.559,0.031,1.53,1.47,9999,4185,0.026,0.13,0,False,False,False,True,False,False,False
3.22,21.03,5.32,0.563,0.091,1.73,1.64,1091,794,0.037,0.162,0,False,False,False,False,False,False,True
2.54,20.07,9.07,0.506,0.020318565828301327,0.83,1.39,339,417,0.002,0.044,0,False,False,False,False,False,False,True
4.43,18.976584637860437,7.93,0.664,0.043,0.72,0.29,52802,823,0.141,0.006,0,False,True,False,False,False,False,False
1.88,14.3,7.59,0.397,0.001,1.41,0.67,160,295,0.038,0.084,0,False,True,False,False,False,False,False
2.1,24.48,4.68,0.461,0.134,0.88,1.25,3216,441,0.385,0.1058881538941442,1,False,False,False,False,True,False,False
3.57,23.28,5.01,0.553,0.013,1.32,1.151046096433344,758,1764,0.013,0.027,0,False,True,False,False,False,False,False
4.23,18.22,7.27,0.611,0.083,1.46,1.52,9769,1611,0.013,0.073,0,False,False,False,False,False,True,False
3.96,23.92,7.11,0.637,0.007,0.84,0.55,16943,1492,0.071,0.04,0,True,False,False,False,False,False,False
2.9,12.46,7.92,0.515,0.071,0.71,0.78,1772,1505,0.04,0.02,0,False,False,False,False,True,False,False
4.72,21.82,6.12,0.662,0.025,1.63,0.99,3093,2018,0.013,0.046,0,False,False,False,False,True,False,False
3.92,21.51,4.514660275842657,0.599,0.041,1.51,1.38,1614,1142,0.032,0.001,0,False,False,False,False,False,False,True
3.8,16.55,9.05,0.596,0.018,0.97,0.5,9741,885,0.011,0.074,0,False,True,False,False,False,False,False
2.67,20.88,7.32,0.466,0.03,1.59,1.55,2133,1737,0.003,0.006,0,False,False,False,False,False,True,False
3.76,13.83,6.79,0.602,0.008,0.75,1.3,8698,1344,0.1185721038281952,0.026,0,False,False,True,False,False,False,False
4.26,15.16,6.54,0.663,0.047,1.65,1.61,21253,3133,0.088,0.015,0,False,False,False,False,True,False,False
3.02,17.075044038945794,7.71,0.553,0.007,1.2369449180465002,1.4,4936,1919,0.078,0.054,0,False,False,False,False,True,False,False
3.68,16.38,5.43,0.5860569492392195,0.08188096649574346,1.91,1.01,2220,527,0.033,0.016,0,False,False,False,False,False,True,False
3.81,17.41,7.82,0.567,0.002,1.27,1.21,8947,973,0.044,0.003,0,False,False,True,False,False,False,False
1.89,14.42,4.74,0.402,0.092,0.21,0.05,327,51,0.382,0.018,0,False,False,True,False,False,False,False
3.84,14.52,5.84,0.638,0.072,0.28,0.79,8913,2825,0.334,0.042,0,False,False,False,True,False,False,False
2.7,23.0,7.74,0.427,0.063,0.55,1.3798736540988485,1608,396,0.084,0.126,0,True,False,False,False,False,False,False
3.59,17.14,6.44,0.557,0.1076707411592169,1.13,0.86,855,359,0.065,0.043,0,False,False,False,True,False,False,False
3.25,18.86,6.55,0.592,0.02,0.7868290881899512,0.78,1058,1277,0.182,0.07,0,True,False,False,False,False,False,False
4.68,20.21,4.85,0.67,0.01,1.21,1.48,6036,42,0.06,0.237,1,True,False,False,False,False,False,False
4.2,17.21,5.05,0.609,0.158,1.42,1.63,20670,3873,0.254,0.057,1,True,False,False,False,False,False,False
3.34,18.62,8.19,0.565,0.19,1.36,1.08,1736,316,0.263,0.008,1,False,False,False,False,False,False,True
3.53,12.6,4.83,0.545,0.115,0.97,0.66,483,2518,0.012,0.014,1,False,False,False,False,True,False,False
2.24,14.82,7.82,0.493,0.001,0.68,0.86,3994,92,0.107,0.018,0,False,False,False,False,False,False,True
2.78,13.6,7.01,0.54,0.011,0.71,0.7,11397,1125,0.245,0.152,0,False,True,False,False,False,False,False
3.64,25.22,7.36,0.554,0.047,1.44,1.13,8386,15253,0.089,0.102,1,False,False,False,False,False,False,True
4.63,12.21,7.0,0.709,0.032,1.74,1.2,18953,327,0.06,0.038,0,False,False,False,False,False,True,False
